120 10
1 63 94 215,2
1 64 95 216,5
1 65 96 213,2
1 66 97 216,7
1 67 98 210,5
1 68 99 206,7
1 69 100 216,3
1 70 101 209,0
1 71 102 201,7
1 72 103 205,6
1 73 104 210,4
1 74 105 210,2
1 75 106 208,3
1 76 107 221,9
1 77 108 212,3
1 78 109 211,0
1 79 110 218,4
1 80 111 216,6
1 81 112 216,4
1 82 113 221,4
1 83 114 214,1
1 84 115 214,8
1 85 116 214,2
1 86 117 211,6
1 87 118 209,1
1 88 119 210,5
1 89 120 208,1
1 1 33 211,2
1 2 34 207,2
1 3 35 216,4
1 4 36 210,2
1 5 37 215,5
1 6 38 219,6
1 7 39 225,5
1 8 40 216,5
1 9 41 217,7
1 10 42 215,2
1 11 43 214,4
1 12 44 214,7
1 13 45 217,4
1 14 46 217,4
1 15 47 214,9
1 16 48 214,5
1 17 49 217,6
1 18 50 217,4
1 19 51 217,5
1 20 52 219,8
1 21 53 230,0
1 22 54 230,0
1 23 55 230,3
1 24 56 228,2
1 25 57 220,2
1 26 58 218,3
1 27 59 227,1
1 28 60 226,1
1 29 61 232,2
1 30 62 235,0
1 31 63 225,7
1 32 64 229,7
1 33 65 234,8
1 34 66 233,4
1 35 67 230,5
1 36 68 228,6
1 37 69 222,9
1 38 70 226,3
1 39 71 225,0
1 40 72 216,3
1 41 73 218,2
1 42 74 223,2
1 43 75 226,5
1 44 76 223,6
1 45 77 218,4
1 46 78 217,1
1 47 79 218,2
1 48 80 217,3
1 49 81 215,5
1 50 82 217,7
1 51 83 222,1
1 52 84 219,6
1 53 85 221,5
1 54 86 219,7
1 55 87 216,2
1 56 88 221,6
1 57 89 222,8
1 58 90 225,3
1 59 91 212,4
1 60 92 219,6
1 61 93 219,5
1 62 94 220,7
1 63 95 218,0
1 64 96 220,8
1 65 97 223,7
1 66 98 219,6
1 67 99 214,9
1 68 100 221,6
1 69 101 220,0
1 70 102 209,5
1 71 103 208,9
1 72 104 210,9
1 73 105 213,5
1 74 106 217,4
1 75 107 227,1
1 76 108 231,8
1 77 109 216,4
1 78 110 220,2
1 79 111 225,4
1 80 112 226,9
1 81 113 223,0
1 82 114 227,2
1 83 115 215,1
1 84 116 227,7
1 85 117 224,9
1 86 118 212,0
1 87 119 218,6
1 88 120 219,7
1 1 34 220,1
1 2 35 217,6
1 3 36 221,4
1 4 37 218,3
1 5 38 223,9
1 6 39 230,7
1 7 40 225,9
1 8 41 218,4
1 9 42 219,6
1 10 43 217,6
1 11 44 227,4
1 12 45 218,7
1 13 46 219,2
1 14 47 218,6
1 15 48 225,3
1 16 49 221,1
1 17 50 224,0
1 18 51 226,7
1 19 52 227,6
1 20 53 233,6
1 21 54 239,6
1 22 55 234,3
1 23 56 232,7
1 24 57 229,6
1 25 58 227,9
1 26 59 229,0
1 27 60 236,6
1 28 61 233,2
1 29 62 235,1
1 30 63 237,6
1 31 64 236,4
1 32 65 237,2
1 33 66 238,2
1 34 67 234,2
1 35 68 232,7
1 36 69 232,8
1 37 70 227,7
1 38 71 231,1
1 39 72 233,7
1 40 73 218,7
1 41 74 229,5
1 42 75 227,8
1 43 76 227,2
1 44 77 230,4
1 45 78 222,9
1 46 79 219,6
1 47 80 226,6
1 48 81 228,3
1 49 82 229,6
1 50 83 230,0
1 51 84 226,2
1 52 85 222,2
1 53 86 229,4
1 54 87 220,1
1 55 88 224,7
1 56 89 232,1
1 57 90 228,1
1 58 91 229,2
1 59 92 221,4
1 60 93 221,8
1 61 94 222,5
1 62 95 224,8
1 63 96 226,7
1 64 97 228,8
1 65 98 225,7
1 66 99 221,6
1 67 100 223,2
1 68 101 224,1
1 69 102 225,5
1 70 103 225,5
1 71 104 212,1
1 72 105 216,6
1 73 106 218,6
1 74 107 227,7
1 75 108 232,9
1 76 109 233,1
1 77 110 222,0
1 78 111 225,9
1 79 112 238,0
1 80 113 236,5
1 81 114 229,8
1 82 115 230,0
1 83 116 233,0
1 84 117 229,6
1 85 118 225,7
1 86 119 223,7
1 87 120 223,9
1 1 35 220,1
1 2 36 233,2
1 3 37 230,7
1 4 38 224,6
1 5 39 231,9
1 6 40 232,4
1 7 41 227,7
1 8 42 223,3
1 9 43 229,0
1 10 44 229,6
1 11 45 229,2
1 12 46 222,5
1 13 47 220,3
1 14 48 228,9
1 15 49 228,7
1 16 50 227,3
1 17 51 228,9
1 18 52 229,7
1 19 53 238,0
1 20 54 239,7
1 21 55 240,2
1 22 56 241,0
1 23 57 236,8
1 24 58 239,1
1 25 59 231,5
1 26 60 242,1
1 27 61 244,0
1 28 62 241,7
1 29 63 247,6
1 30 64 241,4
1 31 65 237,5
1 32 66 239,4
1 33 67 239,6
1 34 68 244,3
1 35 69 238,9
1 36 70 234,3
1 37 71 236,1
1 38 72 233,7
1 39 73 237,7
1 40 74 230,3
1 41 75 231,2
1 42 76 229,9
1 43 77 232,5
1 44 78 231,7
1 45 79 223,4
1 46 80 227,9
1 47 81 233,0
1 48 82 239,6
1 49 83 238,3
1 50 84 230,9
1 51 85 233,5
1 52 86 229,4
1 53 87 231,7
1 54 88 224,7
1 55 89 234,5
1 56 90 235,0
1 57 91 230,6
1 58 92 233,9
1 59 93 224,3
1 60 94 229,6
1 61 95 236,6
1 62 96 229,7
1 63 97 229,8
1 64 98 231,9
1 65 99 230,2
1 66 100 227,7
1 67 101 226,2
1 68 102 226,3
1 69 103 232,4
1 70 104 228,8
1 71 105 221,5
1 72 106 219,9
1 73 107 234,7
1 74 108 237,3
1 75 109 238,7
1 76 110 237,9
1 77 111 226,4
1 78 112 240,3
1 79 113 242,3
1 80 114 241,1
1 81 115 233,2
1 82 116 240,0
1 83 117 238,5
1 84 118 233,9
1 85 119 228,0
1 86 120 231,2
1 1 36 235,1
1 2 37 233,5
1 3 38 235,7
1 4 39 234,3
1 5 40 236,7
1 6 41 232,4
1 7 42 229,3
1 8 43 229,8
1 9 44 236,0
1 10 45 231,9
1 11 46 233,6
1 12 47 229,1
1 13 48 229,8
1 14 49 231,9
1 15 50 234,8
1 16 51 230,4
1 17 52 237,8
1 18 53 246,5
1 19 54 240,8
1 20 55 244,2
1 21 56 246,4
1 22 57 243,2
1 23 58 243,6
1 24 59 242,9
1 25 60 247,3
1 26 61 247,4
1 27 62 255,4
1 28 63 247,9
1 29 64 248,5
1 30 65 244,5
1 31 66 245,2
1 32 67 243,7
1 33 68 249,2
1 34 69 246,3
1 35 70 247,5
1 36 71 237,0
1 37 72 238,3
1 38 73 243,3
1 39 74 239,3
1 40 75 231,8
1 41 76 232,6
1 42 77 236,9
1 43 78 234,9
1 44 79 236,3
1 45 80 235,8
1 46 81 236,8
1 47 82 240,8
1 48 83 241,4
1 49 84 240,8
1 50 85 234,6
1 51 86 237,7
1 52 87 235,8
1 53 88 237,8
1 54 89 237,1
1 55 90 235,4
1 56 91 237,9
1 57 92 243,2
1 58 93 242,2
1 59 94 235,9
1 60 95 240,7
1 61 96 237,4
1 62 97 239,5
1 63 98 235,6
1 64 99 233,2
1 65 100 237,7
1 66 101 229,2
1 67 102 229,4
1 68 103 234,6
1 69 104 243,6
1 70 105 232,8
1 71 106 222,8
1 72 107 235,7
1 73 108 244,5
1 74 109 241,3
1 75 110 239,9
1 76 111 240,7
1 77 112 241,7
1 78 113 246,4
1 79 114 246,8
1 80 115 241,9
1 81 116 244,5
1 82 117 247,6
1 83 118 240,2
1 84 119 236,5
1 85 120 238,4
1 1 37 237,6
1 2 38 242,1
1 3 39 237,2
1 4 40 238,1
1 5 41 246,2
1 6 42 238,9
1 7 43 239,0
1 8 44 239,7
1 9 45 241,1
1 10 46 237,9
1 11 47 242,6
1 12 48 237,5
1 13 49 234,3
1 14 50 243,4
1 15 51 242,0
1 16 52 243,5
1 17 53 252,6
1 18 54 250,4
1 19 55 245,7
1 20 56 247,1
1 21 57 251,5
1 22 58 247,9
1 23 59 252,1
1 24 60 253,3
1 25 61 250,7
1 26 62 256,0
1 27 63 255,7
1 28 64 249,6
1 29 65 256,4
1 30 66 252,1
1 31 67 255,6
1 32 68 255,1
1 33 69 252,9
1 34 70 251,9
1 35 71 248,7
1 36 72 240,9
1 37 73 251,0
1 38 74 243,4
1 39 75 243,6
1 40 76 240,3
1 41 77 237,8
1 42 78 239,4
1 43 79 236,9
1 44 80 245,4
1 45 81 242,1
1 46 82 246,2
1 47 83 250,1
1 48 84 248,0
1 49 85 245,2
1 50 86 240,2
1 51 87 247,4
1 52 88 244,0
1 53 89 241,0
1 54 90 237,6
1 55 91 240,4
1 56 92 243,2
1 57 93 243,8
1 58 94 242,7
1 59 95 244,4
1 60 96 246,0
1 61 97 244,4
1 62 98 240,1
1 63 99 241,5
1 64 100 243,1
1 65 101 240,9
1 66 102 237,1
1 67 103 244,7
1 68 104 244,9
1 69 105 244,4
1 70 106 238,7
1 71 107 238,6
1 72 108 246,1
1 73 109 245,4
1 74 110 249,7
1 75 111 241,7
1 76 112 247,6
1 77 113 252,0
1 78 114 247,9
1 79 115 247,5
1 80 116 256,7
1 81 117 249,1
1 82 118 252,2
1 83 119 245,5
1 84 120 251,5
1 1 38 246,3
1 2 39 247,4
1 3 40 243,8
1 4 41 250,3
1 5 42 247,9
1 6 43 239,1
1 7 44 246,5
1 8 45 242,6
1 9 46 241,2
1 10 47 244,9
1 11 48 247,6
1 12 49 240,2
1 13 50 243,5
1 14 51 245,8
1 15 52 244,8
1 16 53 255,8
1 17 54 259,8
1 18 55 250,6
1 19 56 249,1
1 20 57 251,8
1 21 58 253,4
1 22 59 259,4
1 23 60 260,1
1 24 61 267,8
1 25 62 264,6
1 26 63 256,6
1 27 64 255,8
1 28 65 261,8
1 29 66 260,3
1 30 67 261,9
1 31 68 263,9
1 32 69 257,7
1 33 70 254,1
1 34 71 256,5
1 35 72 252,8
1 36 73 252,5
1 37 74 254,1
1 38 75 244,5
1 39 76 244,1
1 40 77 244,2
1 41 78 242,3
1 42 79 240,6
1 43 80 249,6
1 44 81 249,6
1 45 82 253,2
1 46 83 252,8
1 47 84 256,6
1 48 85 252,1
1 49 86 251,3
1 50 87 248,0
1 51 88 247,6
1 52 89 246,7
1 53 90 248,2
1 54 91 241,4
1 55 92 245,4
1 56 93 253,5
1 57 94 254,8
1 58 95 251,3
1 59 96 249,5
1 60 97 252,9
1 61 98 247,9
1 62 99 250,8
1 63 100 245,2
1 64 101 250,6
1 65 102 248,1
1 66 103 248,1
1 67 104 245,5
1 68 105 247,1
1 69 106 254,4
1 70 107 249,4
1 71 108 250,9
1 72 109 247,4
1 73 110 251,9
1 74 111 250,7
1 75 112 254,6
1 76 113 257,5
1 77 114 252,8
1 78 115 252,8
1 79 116 259,6
1 80 117 260,3
1 81 118 254,9
1 82 119 257,7
1 83 120 253,1
1 1 39 253,2
1 2 40 251,1
1 3 41 252,5
1 4 42 255,6
1 5 43 251,0
1 6 44 254,9
1 7 45 246,9
1 8 46 242,9
1 9 47 246,2
1 10 48 253,9
1 11 49 251,8
1 12 50 251,7
1 13 51 245,8
1 14 52 250,4
1 15 53 261,3
1 16 54 261,1
1 17 55 260,4
1 18 56 254,0
1 19 57 251,9
1 20 58 253,4
1 21 59 266,0
1 22 60 262,6
1 23 61 275,3
1 24 62 270,5
1 25 63 265,6
1 26 64 264,4
1 27 65 267,9
1 28 66 266,4
1 29 67 272,4
1 30 68 266,3
1 31 69 264,8
1 32 70 266,4
1 33 71 260,5
1 34 72 266,9
1 35 73 256,1
1 36 74 257,9
1 37 75 256,5
1 38 76 249,4
1 39 77 250,3
1 40 78 249,8
1 41 79 248,3
1 42 80 257,9
1 43 81 250,1
1 44 82 266,5
1 45 83 255,1
1 46 84 260,0
1 47 85 263,8
1 48 86 264,4
1 49 87 253,4
1 50 88 248,7
1 51 89 251,3
1 52 90 249,4
1 53 91 255,0
1 54 92 253,5
1 55 93 257,2
1 56 94 263,1
1 57 95 257,0
1 58 96 253,7
1 59 97 256,1
1 60 98 255,8
1 61 99 257,2
1 62 100 257,6
1 63 101 252,3
1 64 102 252,7
1 65 103 250,2
1 66 104 252,9
1 67 105 251,5
1 68 106 255,5
1 69 107 260,0
1 70 108 251,3
1 71 109 251,3
1 72 110 253,2
1 73 111 257,1
1 74 112 262,9
1 75 113 260,0
1 76 114 262,5
1 77 115 259,5
1 78 116 261,3
1 79 117 263,8
1 80 118 261,3
1 81 119 258,5
1 82 120 259,9
1 1 40 258,0
1 2 41 253,4
1 3 42 257,5
1 4 43 256,8
1 5 44 255,6
1 6 45 255,8
1 7 46 256,0
1 8 47 252,2
1 9 48 257,7
1 10 49 255,4
1 11 50 255,8
1 12 51 254,6
1 13 52 250,7
1 14 53 266,2
1 15 54 269,5
1 16 55 266,1
1 17 56 266,0
1 18 57 255,6
1 19 58 263,2
1 20 59 267,6
1 21 60 267,3
1 22 61 277,9
1 23 62 280,0
1 24 63 274,2
1 25 64 268,9
1 26 65 275,7
1 27 66 278,6
1 28 67 274,0
1 29 68 273,4
1 30 69 269,0
1 31 70 270,5
1 32 71 267,8
1 33 72 268,9
1 34 73 269,5
1 35 74 266,4
1 36 75 258,2
1 37 76 259,2
1 38 77 259,8
1 39 78 251,9
1 40 79 257,8
1 41 80 265,2
1 42 81 260,6
1 43 82 266,8
1 44 83 269,7
1 45 84 263,6
1 46 85 264,3
1 47 86 267,6
1 48 87 265,5
1 49 88 253,5
1 50 89 251,7
1 51 90 262,9
1 52 91 257,9
1 53 92 265,8
1 54 93 263,9
1 55 94 264,8
1 56 95 266,5
1 57 96 266,7
1 58 97 263,0
1 59 98 258,0
1 60 99 263,6
1 61 100 266,2
1 62 101 261,9
1 63 102 257,3
1 64 103 266,3
1 65 104 263,8
1 66 105 254,6
1 67 106 259,4
1 68 107 265,5
1 69 108 262,1
1 70 109 261,8
1 71 110 266,2
1 72 111 260,2
1 73 112 267,0
1 74 113 272,1
1 75 114 265,1
1 76 115 264,6
1 77 116 270,9
1 78 117 269,1
1 79 118 264,8
1 80 119 268,3
1 81 120 270,9
1 1 41 261,1
1 2 42 264,0
1 3 43 260,1
1 4 44 262,9
1 5 45 259,9
1 6 46 269,1
1 7 47 257,3
1 8 48 258,8
1 9 49 260,6
1 10 50 260,0
1 11 51 258,9
1 12 52 264,4
1 13 53 266,6
1 14 54 271,8
1 15 55 272,3
1 16 56 268,3
1 17 57 268,7
1 18 58 268,0
1 19 59 270,2
1 20 60 269,6
1 21 61 280,5
1 22 62 288,0
1 23 63 281,3
1 24 64 284,8
1 25 65 277,8
1 26 66 279,5
1 27 67 280,5
1 28 68 278,6
1 29 69 274,8
1 30 70 272,3
1 31 71 277,9
1 32 72 270,0
1 33 73 275,5
1 34 74 275,1
1 35 75 270,4
1 36 76 262,5
1 37 77 260,6
1 38 78 265,3
1 39 79 258,4
1 40 80 267,2
1 41 81 268,5
1 42 82 267,1
1 43 83 271,9
1 44 84 277,6
1 45 85 265,1
1 46 86 272,3
1 47 87 271,0
1 48 88 270,2
1 49 89 261,4
1 50 90 263,8
1 51 91 263,5
1 52 92 266,7
1 53 93 269,7
1 54 94 269,5
1 55 95 267,1
1 56 96 267,7
1 57 97 274,0
1 58 98 268,0
1 59 99 268,3
1 60 100 266,8
1 61 101 268,9
1 62 102 263,7
1 63 103 267,2
1 64 104 268,6
1 65 105 264,1
1 66 106 264,4
1 67 107 268,8
1 68 108 265,8
1 69 109 264,4
1 70 110 272,0
1 71 111 266,7
1 72 112 273,3
1 73 113 275,7
1 74 114 273,6
1 75 115 265,5
1 76 116 271,0
1 77 117 272,8
1 78 118 271,2
1 79 119 272,7
1 80 120 276,5
1 1 42 268,0
1 2 43 264,7
1 3 44 265,8
1 4 45 267,8
1 5 46 270,1
1 6 47 271,3
1 7 48 273,8
1 8 49 267,8
1 9 50 264,1
1 10 51 270,2
1 11 52 268,6
1 12 53 277,5
1 13 54 273,7
1 14 55 280,4
1 15 56 278,1
1 16 57 273,1
1 17 58 268,9
1 18 59 282,5
1 19 60 276,0
1 20 61 285,9
1 21 62 294,5
1 22 63 289,8
1 23 64 290,0
1 24 65 291,4
1 25 66 286,6
1 26 67 283,6
1 27 68 280,5
1 28 69 283,8
1 29 70 281,1
1 30 71 284,4
1 31 72 278,5
1 32 73 277,1
1 33 74 279,3
1 34 75 279,0
1 35 76 274,2
1 36 77 271,6
1 37 78 267,0
1 38 79 269,7
1 39 80 272,7
1 40 81 269,5
1 41 82 277,4
1 42 83 277,8
1 43 84 280,1
1 44 85 279,6
1 45 86 272,6
1 46 87 277,9
1 47 88 274,2
1 48 89 275,1
1 49 90 269,4
1 50 91 272,0
1 51 92 273,2
1 52 93 277,6
1 53 94 279,0
1 54 95 276,7
1 55 96 269,0
1 56 97 275,8
1 57 98 278,3
1 58 99 271,6
1 59 100 271,3
1 60 101 272,5
1 61 102 274,8
1 62 103 276,2
1 63 104 273,4
1 64 105 275,7
1 65 106 264,8
1 66 107 276,8
1 67 108 275,7
1 68 109 266,9
1 69 110 272,6
1 70 111 274,9
1 71 112 276,9
1 72 113 276,2
1 73 114 276,9
1 74 115 274,7
1 75 116 271,8
1 76 117 281,1
1 77 118 273,3
1 78 119 277,4
1 79 120 281,0
1 1 43 272,1
1 2 44 267,6
1 3 45 273,6
1 4 46 272,4
1 5 47 277,3
1 6 48 274,6
1 7 49 274,7
1 8 50 267,8
1 9 51 278,3
1 10 52 273,3
1 11 53 277,6
1 12 54 284,7
1 13 55 281,9
1 14 56 281,6
1 15 57 279,9
1 16 58 273,8
1 17 59 286,2
1 18 60 290,1
1 19 61 286,0
1 20 62 295,4
1 21 63 297,7
1 22 64 291,2
1 23 65 302,1
1 24 66 293,1
1 25 67 289,1
1 26 68 288,4
1 27 69 288,5
1 28 70 285,9
1 29 71 289,1
1 30 72 289,5
1 31 73 282,0
1 32 74 280,8
1 33 75 280,9
1 34 76 279,2
1 35 77 280,7
1 36 78 277,9
1 37 79 270,8
1 38 80 281,0
1 39 81 285,4
1 40 82 279,8
1 41 83 286,7
1 42 84 282,1
1 43 85 280,6
1 44 86 288,3
1 45 87 278,6
1 46 88 280,6
1 47 89 277,4
1 48 90 275,4
1 49 91 276,1
1 50 92 276,6
1 51 93 281,6
1 52 94 282,4
1 53 95 284,5
1 54 96 281,7
1 55 97 278,8
1 56 98 282,9
1 57 99 284,7
1 58 100 278,9
1 59 101 277,9
1 60 102 277,5
1 61 103 278,0
1 62 104 279,1
1 63 105 278,0
1 64 106 278,2
1 65 107 278,3
1 66 108 279,7
1 67 109 275,9
1 68 110 277,6
1 69 111 276,7
1 70 112 283,0
1 71 113 279,0
1 72 114 279,6
1 73 115 283,3
1 74 116 278,2
1 75 117 283,5
1 76 118 283,8
1 77 119 282,1
1 78 120 289,8
1 1 44 277,5
1 2 45 277,6
1 3 46 280,5
1 4 47 283,7
1 5 48 285,6
1 6 49 285,8
1 7 50 275,7
1 8 51 278,8
1 9 52 279,3
1 10 53 283,8
1 11 54 289,2
1 12 55 286,9
1 13 56 286,7
1 14 57 286,6
1 15 58 283,0
1 16 59 289,9
1 17 60 298,9
1 18 61 298,3
1 19 62 296,0
1 20 63 298,5
1 21 64 301,9
1 22 65 304,4
1 23 66 302,3
1 24 67 295,6
1 25 68 294,7
1 26 69 294,7
1 27 70 291,1
1 28 71 294,7
1 29 72 294,4
1 30 73 296,7
1 31 74 289,6
1 32 75 286,6
1 33 76 282,4
1 34 77 291,1
1 35 78 280,9
1 36 79 282,4
1 37 80 284,2
1 38 81 285,5
1 39 82 297,3
1 40 83 288,6
1 41 84 293,7
1 42 85 284,1
1 43 86 290,6
1 44 87 291,0
1 45 88 284,2
1 46 89 284,1
1 47 90 277,9
1 48 91 291,2
1 49 92 284,2
1 50 93 285,3
1 51 94 290,8
1 52 95 291,5
1 53 96 287,6
1 54 97 286,9
1 55 98 284,4
1 56 99 291,6
1 57 100 288,8
1 58 101 288,5
1 59 102 283,1
1 60 103 280,4
1 61 104 284,0
1 62 105 281,6
1 63 106 280,4
1 64 107 285,2
1 65 108 280,1
1 66 109 288,2
1 67 110 290,7
1 68 111 281,7
1 69 112 293,0
1 70 113 286,1
1 71 114 280,7
1 72 115 284,0
1 73 116 283,9
1 74 117 289,3
1 75 118 291,1
1 76 119 287,0
1 77 120 291,5
1 1 45 287,0
1 2 46 284,7
1 3 47 290,0
1 4 48 292,8
1 5 49 289,2
1 6 50 286,8
1 7 51 285,9
1 8 52 284,9
1 9 53 292,4
1 10 54 296,6
1 11 55 295,7
1 12 56 290,9
1 13 57 289,3
1 14 58 287,5
1 15 59 293,1
1 16 60 302,1
1 17 61 307,9
1 18 62 308,6
1 19 63 303,8
1 20 64 304,2
1 21 65 311,4
1 22 66 310,6
1 23 67 305,2
1 24 68 298,7
1 25 69 306,1
1 26 70 302,9
1 27 71 296,2
1 28 72 294,9
1 29 73 298,8
1 30 74 297,1
1 31 75 295,1
1 32 76 292,1
1 33 77 291,4
1 34 78 293,0
1 35 79 286,5
1 36 80 291,2
1 37 81 291,4
1 38 82 300,0
1 39 83 300,5
1 40 84 296,2
1 41 85 296,2
1 42 86 295,2
1 43 87 291,8
1 44 88 291,7
1 45 89 286,8
1 46 90 288,8
1 47 91 295,7
1 48 92 297,3
1 49 93 286,0
1 50 94 292,4
1 51 95 297,8
1 52 96 293,3
1 53 97 289,6
1 54 98 288,2
1 55 99 295,4
1 56 100 296,4
1 57 101 293,1
1 58 102 296,7
1 59 103 285,5
1 60 104 284,9
1 61 105 290,8
1 62 106 286,8
1 63 107 286,9
1 64 108 296,9
1 65 109 289,8
1 66 110 295,3
1 67 111 290,8
1 68 112 299,3
1 69 113 297,6
1 70 114 288,8
1 71 115 286,8
1 72 116 291,1
1 73 117 290,9
1 74 118 292,9
1 75 119 294,1
1 76 120 292,1
1 1 46 288,0
1 2 47 293,3
1 3 48 293,8
1 4 49 296,9
1 5 50 296,2
1 6 51 287,9
1 7 52 289,4
1 8 53 303,2
1 9 54 297,0
1 10 55 298,4
1 11 56 296,8
1 12 57 294,1
1 13 58 292,0
1 14 59 298,5
1 15 60 302,8
1 16 61 309,6
1 17 62 309,2
1 18 63 313,4
1 19 64 310,2
1 20 65 311,9
1 21 66 315,4
1 22 67 312,7
1 23 68 308,1
1 24 69 309,5
1 25 70 308,1
1 26 71 304,5
1 27 72 303,4
1 28 73 300,9
1 29 74 301,1
1 30 75 304,1
1 31 76 300,5
1 32 77 294,3
1 33 78 294,2
1 34 79 302,5
1 35 80 303,0
1 36 81 296,0
1 37 82 304,8
1 38 83 305,5
1 39 84 300,8
1 40 85 304,5
1 41 86 298,3
1 42 87 299,3
1 43 88 301,1
1 44 89 294,4
1 45 90 296,1
1 46 91 296,2
1 47 92 299,6
1 48 93 300,3
1 49 94 299,7
1 50 95 305,8
1 51 96 302,7
1 52 97 298,3
1 53 98 295,3
1 54 99 297,4
1 55 100 297,0
1 56 101 296,7
1 57 102 297,4
1 58 103 300,4
1 59 104 297,9
1 60 105 293,7
1 61 106 293,7
1 62 107 301,0
1 63 108 300,9
1 64 109 298,7
1 65 110 300,7
1 66 111 296,0
1 67 112 301,7
1 68 113 301,4
1 69 114 304,1
1 70 115 296,0
1 71 116 296,9
1 72 117 291,7
1 73 118 298,2
1 74 119 295,5
1 75 120 295,3
1 1 47 297,4
1 2 48 300,0
1 3 49 300,5
1 4 50 298,7
1 5 51 301,9
1 6 52 296,4
1 7 53 307,7
1 8 54 305,4
1 9 55 303,5
1 10 56 303,9
1 11 57 306,2
1 12 58 299,1
1 13 59 305,0
1 14 60 311,4
1 15 61 317,5
1 16 62 311,2
1 17 63 316,6
1 18 64 316,0
1 19 65 315,1
1 20 66 315,5
1 21 67 315,5
1 22 68 318,0
1 23 69 310,1
1 24 70 310,5
1 25 71 311,7
1 26 72 304,6
1 27 73 306,1
1 28 74 305,5
1 29 75 304,1
1 30 76 307,7
1 31 77 304,1
1 32 78 307,3
1 33 79 305,8
1 34 80 306,5
1 35 81 307,0
1 36 82 313,3
1 37 83 305,9
1 38 84 312,5
1 39 85 308,1
1 40 86 304,8
1 41 87 308,0
1 42 88 302,8
1 43 89 304,9
1 44 90 303,4
1 45 91 298,4
1 46 92 309,8
1 47 93 301,1
1 48 94 312,3
1 49 95 307,4
1 50 96 306,7
1 51 97 304,0
1 52 98 302,1
1 53 99 297,8
1 54 100 300,0
1 55 101 304,9
1 56 102 301,0
1 57 103 302,6
1 58 104 310,0
1 59 105 298,7
1 60 106 298,4
1 61 107 305,7
1 62 108 314,7
1 63 109 304,9
1 64 110 303,5
1 65 111 300,9
1 66 112 311,7
1 67 113 304,5
1 68 114 305,8
1 69 115 306,9
1 70 116 297,1
1 71 117 300,5
1 72 118 300,7
1 73 119 306,7
1 74 120 296,8
1 1 48 308,0
1 2 49 301,4
1 3 50 300,8
1 4 51 306,6
1 5 52 304,7
1 6 53 309,9
1 7 54 310,2
1 8 55 311,5
1 9 56 308,6
1 10 57 309,3
1 11 58 308,7
1 12 59 315,7
1 13 60 315,8
1 14 61 323,2
1 15 62 327,8
1 16 63 318,7
1 17 64 319,8
1 18 65 322,9
1 19 66 321,2
1 20 67 320,4
1 21 68 319,3
1 22 69 321,4
1 23 70 320,1
1 24 71 313,2
1 25 72 315,5
1 26 73 315,9
1 27 74 314,4
1 28 75 315,1
1 29 76 307,7
1 30 77 311,0
1 31 78 309,9
1 32 79 307,4
1 33 80 307,5
1 34 81 317,2
1 35 82 316,4
1 36 83 317,2
1 37 84 314,9
1 38 85 318,7
1 39 86 316,2
1 40 87 313,5
1 41 88 310,8
1 42 89 305,1
1 43 90 310,8
1 44 91 309,6
1 45 92 310,0
1 46 93 312,0
1 47 94 314,4
1 48 95 314,1
1 49 96 310,2
1 50 97 307,9
1 51 98 305,5
1 52 99 302,7
1 53 100 304,3
1 54 101 308,8
1 55 102 306,9
1 56 103 305,7
1 57 104 314,5
1 58 105 310,8
1 59 106 307,4
1 60 107 314,7
1 61 108 321,0
1 62 109 315,8
1 63 110 305,1
1 64 111 305,1
1 65 112 316,0
1 66 113 312,4
1 67 114 313,5
1 68 115 311,3
1 69 116 312,3
1 70 117 302,2
1 71 118 305,8
1 72 119 311,4
1 73 120 306,9
1 1 49 309,8
1 2 50 304,0
1 3 51 309,4
1 4 52 313,3
1 5 53 311,7
1 6 54 312,3
1 7 55 317,5
1 8 56 314,3
1 9 57 310,8
1 10 58 315,5
1 11 59 319,8
1 12 60 319,5
1 13 61 328,4
1 14 62 328,4
1 15 63 330,7
1 16 64 320,8
1 17 65 324,1
1 18 66 325,7
1 19 67 324,4
1 20 68 322,9
1 21 69 325,1
1 22 70 325,5
1 23 71 321,8
1 24 72 319,3
1 25 73 316,1
1 26 74 321,1
1 27 75 317,5
1 28 76 320,9
1 29 77 318,4
1 30 78 311,9
1 31 79 310,9
1 32 80 318,9
1 33 81 320,0
1 34 82 320,6
1 35 83 319,4
1 36 84 321,0
1 37 85 321,7
1 38 86 324,3
1 39 87 320,4
1 40 88 314,6
1 41 89 311,5
1 42 90 313,5
1 43 91 316,4
1 44 92 317,5
1 45 93 318,7
1 46 94 317,8
1 47 95 320,6
1 48 96 314,6
1 49 97 312,9
1 50 98 308,7
1 51 99 316,3
1 52 100 315,9
1 53 101 317,1
1 54 102 309,1
1 55 103 314,9
1 56 104 317,4
1 57 105 315,9
1 58 106 315,3
1 59 107 316,4
1 60 108 321,1
1 61 109 323,7
1 62 110 321,3
1 63 111 312,1
1 64 112 319,5
1 65 113 317,2
1 66 114 321,8
1 67 115 315,8
1 68 116 313,1
1 69 117 318,4
1 70 118 315,0
1 71 119 311,6
1 72 120 312,4
1 1 50 318,1
1 2 51 312,9
1 3 52 315,2
1 4 53 320,7
1 5 54 326,6
1 6 55 321,2
1 7 56 322,9
1 8 57 320,4
1 9 58 320,9
1 10 59 325,8
1 11 60 321,9
1 12 61 332,2
